,ID,class,formula,interface_atom,alphax_el,alphaz_el,ehull,a,dipole,density,dos_at_ef_nosoc,energy,hform,workfunction,efermi,evac,MagpieData mean Polarizability,MagpieData mean Density,MagpieData mean CovalentRadius,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NpUnfilled,PymatgenData mean X,PymatgenData mean atomic_mass,PymatgenData mean atomic_radius,DemlData mean molar_vol,MagpieData mean Polarizability_A,MagpieData mean Density_A,MagpieData mean NpValence_A,MagpieData mean NdValence_A,MagpieData mean NValence_A,PymatgenData mean X_A,PymatgenData mean atomic_radius_A,DemlData mean molar_vol_A,MagpieData mean FirstIonizationEnergy_B,MagpieData mean Density_B,MagpieData mean CovalentRadius_B,MagpieData mean NValence_B,PymatgenData mean X_B,PymatgenData mean atomic_mass_B,PymatgenData mean atomic_radius_B,DemlData mean molar_vol_B,MagpieData mean Polarizability_interface,MagpieData mean Density_interface,MagpieData mean NpValence_interface,MagpieData mean NdValence_interface,MagpieData mean NValence_interface,PymatgenData mean X_interface,PymatgenData mean atomic_radius_interface,DemlData mean molar_vol_interface
41,378b7dae28d19e33b2d544af57b3b6d2u_t_b,u_t_b,Bi1 Se1 Cl1,Cl1,3.627158262170037,0.3765689624625336,0.0,4.146042106414861,0.0503044044009447,1.849897178295105,0.0,-11.984952410379057,-0.680957277554862,6.05396082615595,-2.710637612776131,3.343323213379819,2.1166666666666667,4867.404666666666,123.33333333333331,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.5766666666666667,107.7978,1.25,18.37333333333333,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
42,db91f4d6b28358d059831a48251a03e3u_t_b,u_t_b,Bi1 Te1 I1,I1,5.66597946990355,0.4638250079911535,0.0033324379925604,4.421906786339973,0.0348375183960281,2.330774452474836,0.0,-10.469900152714834,-0.3708274307953332,5.217223526485801,-1.706124876707796,3.5110986497780057,3.641666666666667,6986.666666666667,141.66666666666666,10.0,4.666666666666667,20.666666666666668,2.0,2.26,154.49495666666667,1.4666666666666668,22.496666666666663,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
43,503d24ad371ce02e65c7ddc83bfbae6bu_t_b,u_t_b,Zr1 Bi1 Sb1,Sb1,23.36940868837996,0.6379002294319956,0.2902738228109912,3.3331663024130096,0.0320889934184672,3.9942424648191457,0.9124523225538428,-17.079149849439293,-0.1986130304245061,4.910137767184567,1.2177637589900878,6.127901526174656,8.299999999999999,7662.666666666667,154.0,7.333333333333333,4.666666666666667,16.0,2.0,1.8,140.6548,1.5333333333333334,17.84,0.4,9780.0,3.0,10.0,29.0,2.02,1.6,21.31,6.6339,6511.0,175.0,4.0,1.33,91.224,1.55,14.02,6.6,6697.0,3.0,10.0,15.0,2.05,1.45,18.19
44,fc3a05738e8231cd707d975a34c4bdffu_t_b,u_t_b,Hf1 I1 Cl1,I1,5.558280032666028,0.4083829572184015,0.1404362982999745,3.577699017007162,-0.0422289445016996,2.800432111178375,0.0,-13.865574136279426,-1.0319844952329955,2.7479476086416548,1.1969741063813273,3.944921715022982,7.801666666666667,6084.404666666666,138.66666666666666,4.0,4.666666666666667,14.0,0.6666666666666666,2.373333333333333,113.61582333333337,1.3166666666666669,18.85,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39,6.82507,13310.0,175.0,18.0,1.3,178.49,1.55,13.44,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
45,99f31dc828a64f3d4a7ada02bef0b48bu_t_b,u_t_b,Ti1 Te1 S1,Te1,42.2968261834565,0.3965384436924776,0.0,3.589785271809264,-0.0259786929544951,1.583550738030633,0.3651002569657317,-17.064647922317885,-1.030674204507451,4.674829337883164,-1.2372776120579854,3.437551725825179,7.666666666666667,4235.666666666667,134.33333333333334,4.0,0.0,8.666666666666666,1.3333333333333333,2.0733333333333337,69.17733333333332,1.2666666666666666,15.543333333333337,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
46,47caae1e2c66221f4b459ef63ddb75beu_t_b,u_t_b,Zr1 Te1 Se1,Te1,36.31309694858938,0.4167179036856795,0.0031140385535515,3.8838238793318607,-0.0006672134783677,1.9411815658705665,0.2001761622854315,-17.477089029543773,-1.128831930345786,4.914812507612328,-1.2201882229506569,3.6946242846616713,9.056666666666668,5856.666666666667,144.33333333333334,7.333333333333333,0.0,12.0,1.3333333333333333,1.9933333333333332,99.26133333333333,1.3666666666666665,16.96666666666667,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42,6.6339,6511.0,175.0,4.0,1.33,91.224,1.55,14.02,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
47,d0bf1044665a8eb652f7d0c70dceefd7u_t_b,u_t_b,Te1 As1 Cl1,Cl1,5.792356279868877,0.392705748228508,0.009093911278987,3.9295479805540574,0.1200333522460748,1.5154069266140475,0.0,-10.61845987920727,-0.3218155423293159,6.163265342382246,-2.227839816786745,3.935425525595501,3.996666666666666,3990.071333333333,119.66666666666669,6.666666666666667,0.0,12.666666666666666,2.0,2.48,79.32486666666667,1.1833333333333331,16.933333333333334,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,9.7886,5727.0,119.0,15.0,2.18,74.9216,1.15,12.95,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
48,bafadf06608af6cfb6b23bfefcd3e988u_t_b,u_t_b,Bi1 S1 Br1,Br1,3.377231769835803,0.413123131963846,0.1244169705792365,3.995114930994516,0.0261441423314041,2.114708887108266,0.0,-11.661368759236792,-0.4415145390942842,5.964782331007381,-2.272501526435226,3.692280804572155,2.1166666666666667,4953.333333333333,124.33333333333331,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.52,106.98313333333331,1.25,18.87333333333333,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78
49,a40633244396ce23665619f3006f6719u_t_b,u_t_b,Bi1 Te1 Cl1,Cl1,4.415940985443547,0.3972218691119094,0.0097063592323737,4.303637126234903,0.0874428713870448,1.975124585127542,0.0,-11.45763786893791,-0.5978503980163019,5.959831059323378,-2.401027658790313,3.558803400533065,2.6933333333333334,5341.071333333333,129.33333333333334,6.666666666666667,4.666666666666667,17.333333333333332,2.0,2.4266666666666667,124.01113333333336,1.3333333333333333,19.72,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,2.18,3.214,5.0,0.0,7.0,3.16,1.0,17.39
50,6e5f571cf73ed4d1c346c9801e68c4fcu_t_b,u_t_b,Bi1 Te1 I1,I1,5.349796852106762,0.4944074627029041,0.1133680260694263,4.295654141142433,0.06296775468543,2.6414933647411982,0.0,-10.139793388484236,-0.2607918427184674,5.410848650692968,-1.246233323836654,4.164615326856313,3.641666666666667,6986.666666666667,141.66666666666666,10.0,4.666666666666667,20.666666666666668,2.0,2.26,154.49495666666667,1.4666666666666668,22.496666666666663,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46,7.2855,9780.0,148.0,29.0,2.02,208.9804,1.6,21.31,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
51,8b8fe535c71bfb1427351a4809fe780bu_t_b,u_t_b,Ti1 I1 Br1,I1,8.876169478297363,0.4125579301100295,0.0566138180745285,3.632776763262081,-0.0337003533002935,2.029468298574447,0.0,-12.382440077459352,-0.8765636293434257,3.2253686390996594,0.4162209141242436,3.641589553223903,7.558333333333333,4189.0,139.66666666666666,7.333333333333333,0.0,12.666666666666666,0.6666666666666666,2.3866666666666667,84.89182333333333,1.3166666666666669,18.71333333333333,3.05,3120.0,5.0,10.0,17.0,2.96,1.15,19.78,6.82812,4507.0,160.0,4.0,1.54,47.867,1.4,10.64,5.025,4940.0,5.0,10.0,17.0,2.66,1.4,25.72
52,d3a364326d5562ecf8d3e77a51ba4816u_t_b,u_t_b,Mo1 Se1 S1,Se1,6.792817497531385,0.3929872740273983,0.0092772715292129,3.250850214597298,-0.0381777107154403,2.059565300419438,0.0,-21.178248481940923,-0.8050632461546362,4.4758377602845165,-0.2843622369862537,4.191475523298263,6.490000000000001,5686.333333333333,126.33333333333331,5.0,0.0,9.333333333333334,1.3333333333333333,2.43,68.98833333333333,1.2,13.776666666666666,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,7.09243,10280.0,154.0,6.0,2.16,95.94,1.45,9.38,3.77,4819.0,4.0,10.0,16.0,2.55,1.15,16.42
53,6195990484efd93b78ba46438807a49fu_t_b,u_t_b,V1 Te1 S1,Te1,11.07039253281994,0.4124269315594923,0.093331840469822,3.3986404062470026,-0.0493526527667081,1.917493566056775,1.3655132522907234,-17.557764883394967,-0.5836158387674585,4.6016122334580745,-0.8476939790794772,3.753918254378597,6.933333333333334,4770.0,132.0,4.333333333333333,0.0,9.0,1.3333333333333333,2.103333333333333,70.20216666666666,1.25,14.77,2.9,1960.0,4.0,0.0,6.0,2.58,1.0,15.53,6.74619,6110.0,153.0,5.0,1.63,50.9415,1.35,8.32,5.5,6240.0,4.0,10.0,16.0,2.1,1.4,20.46
